INVOICE_ID,BOOKED_REVENUE,PROFIT_CENTER,POSTING_DATE,OPPORTUNITY_ID
INV-2c2076b0,95936.93,PC_TEBG_LATAM,2021-09-15,OPP-144e2297
INV-6b2c6f64,95936.93,PC_TEBG_LATAM,2021-09-26,OPP-144e2297
INV-9c3f35a4,297375.58,PC_TEBG_NA,2024-12-22,OPP-94ff69bb
INV-4a82e011,144672.48,PC_TEBG_NA,2024-12-14,OPP-3a4823db
INV-2fb8a09d,144672.48,PC_TEBG_NA,2024-12-22,OPP-3a4823db
INV-3d5dd74a,153352.41,PC_TEBG_NA,2024-12-31,OPP-60f68115
INV-0ba2c0db,153352.41,PC_TEBG_NA,2024-12-31,OPP-60f68115
INV-d7fe11e9,154712.0,PC_TEBG_NA,2024-12-11,OPP-3e9759ff
INV-9c31bcb5,154712.0,PC_TEBG_NA,2024-12-22,OPP-3e9759ff
INV-9639f184,248154.65,PC_TEBG_NA,2024-12-21,OPP-214d641a
INV-4569fb0c,151628.39,PC_TEBG_NA,2024-12-17,OPP-82abcdc5
INV-24419e56,151628.39,PC_TEBG_NA,2024-12-25,OPP-82abcdc5
INV-1058e757,260152.26,PC_TEBG_NA,2024-12-13,OPP-2db82454
INV-acf5ed3a,162608.44,PC_TEBG_LATAM,2024-02-01,OPP-d548e2dd
INV-77b38e91,162608.44,PC_TEBG_LATAM,2024-02-15,OPP-d548e2dd
INV-83454980,160759.74,PC_TEBG_LATAM,2024-02-24,OPP-ee540acd
INV-ee8688cf,185717.81,PC_TEBG_LATAM,2024-02-29,OPP-efe877e6
INV-38791204,307998.51,PC_HCBG_NA,2020-03-30,OPP-9300c466
INV-d825b13a,140799.92,PC_HCBG_NA,2020-04-03,OPP-74622dd2
INV-b665ace0,140799.92,PC_HCBG_NA,2020-04-12,OPP-74622dd2
INV-1b41c464,220742.98,PC_HCBG_NA,2020-03-30,OPP-fcee2f59
INV-0a2d66fd,181890.3,PC_HCBG_NA,2020-03-23,OPP-ed73d7f2
INV-0fdf1db4,181890.3,PC_HCBG_NA,2020-04-02,OPP-ed73d7f2
INV-cacbf4c8,290002.31,PC_HCBG_NA,2020-03-27,OPP-7e3bc0c1
INV-b565240b,247672.16,PC_HCBG_NA,2020-04-05,OPP-71eab516
INV-f6ddc541,318933.32,PC_HCBG_NA,2020-03-31,OPP-4252e73e
INV-83fe579a,98126.67,PC_HCBG_NA,2020-03-20,OPP-6d80b414
INV-9e741763,98126.67,PC_HCBG_NA,2020-03-30,OPP-6d80b414
INV-0bc0364c,120856.62,PC_HCBG_NA,2020-04-11,OPP-1c675323
INV-41b31146,120856.62,PC_HCBG_NA,2020-04-22,OPP-1c675323
INV-7c6d6de2,153172.39,PC_HCBG_NA,2020-03-25,OPP-81cdc6c5
INV-02fe5411,153172.39,PC_HCBG_NA,2020-04-07,OPP-81cdc6c5
INV-5f7a6b0a,235477.05,PC_HCBG_NA,2020-03-31,OPP-06614e5c
INV-38eed7f8,312778.33,PC_HCBG_NA,2020-04-07,OPP-94f04d02
INV-6d9f4ceb,297923.79,PC_HCBG_NA,2020-04-02,OPP-a111f44b
INV-61cc8102,186720.41,PC_HCBG_APAC,2024-10-15,OPP-ea0659c6
INV-aa1ee036,125700.6,PC_SIBG_APAC,2022-04-04,OPP-1d83f40b
INV-93a9e064,125700.6,PC_SIBG_APAC,2022-04-12,OPP-1d83f40b
INV-60f29e84,339788.36,PC_SIBG_APAC,2022-03-27,OPP-43ed0e83
INV-bad4cc6e,151514.33,PC_SIBG_APAC,2022-03-27,OPP-a8be954f
INV-ba6f90e7,151514.33,PC_SIBG_APAC,2022-04-14,OPP-a8be954f
INV-7f41de34,437744.85,PC_SIBG_APAC,2022-03-17,OPP-7c2c6735
INV-1b24889a,325072.61,PC_SIBG_APAC,2022-03-25,OPP-65f7f7c3
INV-f6ad56d8,505798.54,PC_SIBG_APAC,2022-03-12,OPP-c59600f1
INV-be3e920b,155189.0,PC_SIBG_APAC,2022-03-29,OPP-15559eac
INV-14c5279f,155189.0,PC_SIBG_APAC,2022-04-13,OPP-15559eac
INV-a1beafec,333740.42,PC_SIBG_APAC,2022-03-08,OPP-74600844
INV-1e6b18c8,218139.47,PC_SIBG_APAC,2022-03-23,OPP-2a846ba7
INV-cab435bb,323596.03,PC_SIBG_APAC,2022-03-19,OPP-ac180269
INV-8b751df9,157583.24,PC_SIBG_APAC,2022-03-13,OPP-39cc53a0
INV-6a1d4bec,157583.24,PC_SIBG_APAC,2022-03-26,OPP-39cc53a0
INV-5f523b2a,83190.99,PC_CBG_NA,2023-10-25,OPP-8bfda0a5
INV-a4fc38fa,83190.99,PC_CBG_NA,2023-11-14,OPP-8bfda0a5
INV-db726538,229896.98,PC_CBG_NA,2023-09-26,OPP-772e6680
INV-c15c8dfb,106722.07,PC_CBG_NA,2023-09-25,OPP-11dbeede
INV-c8c7703e,106722.07,PC_CBG_NA,2023-10-02,OPP-11dbeede
INV-0744dd13,456397.77,PC_TEBG_NA,2022-03-14,OPP-6d40f72f
INV-9a5ccdf2,234855.04,PC_TEBG_NA,2022-03-20,OPP-43a71e40
INV-3d9e8814,170775.57,PC_TEBG_NA,2022-04-01,OPP-0fc56ed0
INV-750cc421,170775.57,PC_TEBG_NA,2022-04-18,OPP-0fc56ed0
INV-9d3f4662,153575.42,PC_TEBG_NA,2022-03-21,OPP-8f06cbf7
INV-a760fa6e,153575.42,PC_TEBG_NA,2022-04-04,OPP-8f06cbf7
INV-7e93f2b3,120300.6,PC_TEBG_NA,2022-03-19,OPP-ef5378be
INV-939bf0b1,120300.6,PC_TEBG_NA,2022-04-02,OPP-ef5378be
INV-364f1883,306227.02,PC_TEBG_NA,2022-03-24,OPP-ffd0843e
INV-60b01da4,324329.58,PC_TEBG_NA,2022-03-11,OPP-33e6fc58
INV-9e44ca09,359494.25,PC_TEBG_NA,2022-03-18,OPP-aaba9548
INV-83523937,239189.74,PC_TEBG_NA,2022-03-17,OPP-dca47da8
INV-bb10a66d,255772.92,PC_TEBG_NA,2022-03-19,OPP-5c56b2f2
INV-399dcc30,153306.52,PC_TEBG_NA,2022-03-18,OPP-0848282c
INV-2ce1e7c9,153306.52,PC_TEBG_NA,2022-03-29,OPP-0848282c
INV-db37b863,242364.84,PC_TEBG_NA,2022-03-16,OPP-f80a9cde
INV-f458b59c,174469.7,PC_TEBG_NA,2022-03-19,OPP-501e2f04
INV-d55b9cc1,174469.7,PC_TEBG_NA,2022-04-01,OPP-501e2f04
INV-0963a387,144833.99,PC_TEBG_NA,2022-03-30,OPP-0fcd3fd9
INV-54d3f461,144833.99,PC_TEBG_NA,2022-04-13,OPP-0fcd3fd9
INV-bf9f5661,349794.29,PC_TEBG_NA,2022-03-13,OPP-9fb6281b
INV-3aeb26e6,265889.0,PC_TEBG_NA,2022-03-07,OPP-90f627ab
INV-c7ded3b4,213924.04,PC_SIBG_LATAM,2022-08-06,OPP-e2f2809b
INV-f5a6ac86,169181.21,PC_HCBG_NA,2021-02-17,OPP-6a09fb20
INV-f4ee9580,169181.21,PC_HCBG_NA,2021-02-28,OPP-6a09fb20
INV-db39fca4,195289.14,PC_TEBG_NA,2022-10-31,OPP-259b3d54
INV-634c09eb,371539.46,PC_CBG_EMEA,2021-10-25,OPP-22e58336
INV-ddf7e093,149717.37,PC_CBG_EMEA,2021-10-30,OPP-bd9d0a81
INV-4e4be3f5,142402.29,PC_CBG_EMEA,2021-11-04,OPP-f3186370
INV-43ab493b,142402.29,PC_CBG_EMEA,2021-11-19,OPP-f3186370
INV-c1ada778,384904.11,PC_CBG_EMEA,2021-11-04,OPP-30d6817d
INV-7d17757c,182555.47,PC_CBG_EMEA,2021-11-06,OPP-15de7226
INV-5189caa2,267188.55,PC_CBG_EMEA,2021-10-19,OPP-8fc7f55c
INV-ab4561f3,189609.24,PC_CBG_EMEA,2021-11-10,OPP-1c45a939
INV-c9034128,189609.24,PC_CBG_EMEA,2021-11-26,OPP-1c45a939
INV-1e232f65,213935.95,PC_CBG_EMEA,2021-10-30,OPP-08c6614c
INV-bb16f063,213935.95,PC_CBG_EMEA,2021-11-10,OPP-08c6614c
INV-99c108f3,351267.85,PC_CBG_EMEA,2021-10-16,OPP-aed05163
INV-99a33911,186391.32,PC_CBG_EMEA,2021-10-21,OPP-8753ce2e
INV-419f638a,481688.76,PC_CBG_EMEA,2021-11-06,OPP-9f12e5b3
INV-3cb570ed,221566.27,PC_TEBG_EMEA,2023-12-11,OPP-7e4f91c8
INV-34533e33,269564.08,PC_CBG_NA,2022-03-06,OPP-f7fa1734
INV-bee33223,90371.98,PC_SIBG_EMEA,2021-01-09,OPP-67a8fc6f
INV-720f44ce,90371.98,PC_SIBG_EMEA,2021-01-26,OPP-67a8fc6f
INV-05eb2f38,112915.35,PC_TEBG_NA,2024-04-09,OPP-24ffa5f6
INV-35a0aead,112915.35,PC_TEBG_NA,2024-04-23,OPP-24ffa5f6
INV-f6e3a8a3,153145.35,PC_TEBG_NA,2020-05-13,OPP-800e400e
INV-f7b4beeb,153145.35,PC_TEBG_NA,2020-05-27,OPP-800e400e
INV-574ba41c,216522.96,PC_TEBG_NA,2020-04-20,OPP-a67b8364
INV-a1616003,109887.2,PC_TEBG_NA,2020-05-13,OPP-9e5d272a
INV-17e0ddf6,109887.2,PC_TEBG_NA,2020-05-28,OPP-9e5d272a
INV-37e947a0,324686.1,PC_TEBG_NA,2020-04-15,OPP-b0c534b4
INV-6ca401b1,118430.32,PC_TEBG_NA,2020-05-01,OPP-20231644
INV-27c052dd,118430.32,PC_TEBG_NA,2020-05-09,OPP-20231644
INV-efeef819,137915.79,PC_TEBG_NA,2020-04-27,OPP-5b816907
INV-2d951c7a,137915.79,PC_TEBG_NA,2020-05-04,OPP-5b816907
INV-215ad39b,122832.51,PC_TEBG_NA,2020-04-22,OPP-9741389c
INV-6c746b23,122832.51,PC_TEBG_NA,2020-04-30,OPP-9741389c
INV-36245ed3,119994.85,PC_TEBG_NA,2020-05-02,OPP-6baa9211
INV-d9cf1168,119994.85,PC_TEBG_NA,2020-05-19,OPP-6baa9211
INV-2d96d072,312281.45,PC_TEBG_NA,2020-04-23,OPP-229123b1
INV-2b42a9a1,377353.34,PC_TEBG_NA,2020-04-18,OPP-a06071f0
INV-ea97fc6d,336446.48,PC_SIBG_APAC,2022-03-26,OPP-3632f0c0
INV-f2e16cf3,321092.99,PC_SIBG_APAC,2022-03-20,OPP-a898fdd4
INV-85214608,102979.04,PC_SIBG_APAC,2022-04-13,OPP-485ab6f2
INV-da37fc45,102979.04,PC_SIBG_APAC,2022-05-04,OPP-485ab6f2
INV-d983cf5d,284252.12,PC_SIBG_APAC,2022-03-22,OPP-e657dc72
INV-a61ae0e4,317714.63,PC_SIBG_APAC,2022-03-26,OPP-403d9518
INV-13a55177,298490.6,PC_SIBG_APAC,2022-03-26,OPP-64b31c15
INV-89ddb3bd,268865.12,PC_SIBG_APAC,2022-03-27,OPP-24bea962
INV-0a5c7830,232051.11,PC_SIBG_APAC,2022-04-03,OPP-01a386ce
INV-33199d4a,223249.29,PC_SIBG_APAC,2022-03-16,OPP-8df5edcc
INV-4d5a244c,284219.25,PC_SIBG_APAC,2022-03-26,OPP-97f8c3be
INV-c3abb02c,158488.67,PC_SIBG_APAC,2022-03-27,OPP-aea31181
INV-35125754,158488.67,PC_SIBG_APAC,2022-04-08,OPP-aea31181
INV-7250648a,227186.77,PC_SIBG_APAC,2022-03-18,OPP-55d808d5
INV-73a9be80,225273.71,PC_SIBG_APAC,2022-03-31,OPP-0293cc55
INV-2eb6d8ba,188487.59,PC_SIBG_APAC,2022-04-02,OPP-b388df84
INV-dcc4b0a0,159638.23,PC_SIBG_APAC,2022-03-26,OPP-8444c17d
INV-9d4659d4,159638.23,PC_SIBG_APAC,2022-04-07,OPP-8444c17d
INV-a1ac5e3f,157458.56,PC_SIBG_EMEA,2023-07-16,OPP-42454dc2
INV-2e6e520e,268731.15,PC_SIBG_EMEA,2023-07-21,OPP-c07b8191
INV-c5ee782a,92832.48,PC_SIBG_EMEA,2023-07-15,OPP-1b2104af
INV-1a2625a2,92832.48,PC_SIBG_EMEA,2023-07-31,OPP-1b2104af
INV-d8e3fc1e,192384.72,PC_SIBG_EMEA,2023-07-22,OPP-4972ca20
INV-9ae3295a,146745.93,PC_SIBG_EMEA,2023-07-14,OPP-c17e09cb
INV-d8877d56,146745.93,PC_SIBG_EMEA,2023-07-23,OPP-c17e09cb
INV-b83410ae,300893.16,PC_SIBG_EMEA,2023-08-02,OPP-7deb51fd
INV-7701c154,217332.0,PC_SIBG_EMEA,2023-07-21,OPP-c6a66ec2
INV-8a8d5e25,435080.84,PC_SIBG_EMEA,2023-07-07,OPP-2a8ac10a
INV-55a72a31,137240.78,PC_CBG_APAC,2022-05-02,OPP-668b1d14
INV-98bfe3de,137240.78,PC_CBG_APAC,2022-05-19,OPP-668b1d14
INV-829934ba,180558.72,PC_CBG_APAC,2022-04-03,OPP-b65c2f9b
INV-a70d567b,70496.82,PC_HCBG_APAC,2024-09-10,OPP-6d50f3e7
INV-3452b2cc,70496.82,PC_HCBG_APAC,2024-09-22,OPP-6d50f3e7
INV-462ebb0e,369017.69,PC_SIBG_APAC,2020-09-10,OPP-9e603d8d
INV-9fb3f414,409152.16,PC_SIBG_APAC,2020-09-06,OPP-10a716cd
INV-7277821e,99210.29,PC_SIBG_APAC,2020-09-19,OPP-f2595fad
INV-13c177f5,99210.29,PC_SIBG_APAC,2020-10-03,OPP-f2595fad
INV-7691564d,357483.05,PC_SIBG_APAC,2020-08-31,OPP-1a74bab6
INV-08335d06,342953.82,PC_SIBG_APAC,2023-11-11,OPP-61a768ad
INV-0984e836,353928.46,PC_SIBG_APAC,2023-11-12,OPP-2c76cda4
INV-da0fc0d2,307637.71,PC_SIBG_APAC,2023-11-17,OPP-ed48861b
INV-4125de76,180042.8,PC_HCBG_EMEA,2022-05-18,OPP-3b438b28
INV-3319ea4f,222356.7,PC_HCBG_EMEA,2022-05-12,OPP-2f1d2740
INV-92df1ac0,220103.53,PC_HCBG_NA,2020-04-06,OPP-ead56d45
INV-8677ec4b,417424.95,PC_HCBG_NA,2020-03-30,OPP-a2e7b4b3
INV-f337dead,118447.84,PC_HCBG_NA,2020-03-29,OPP-60365ae2
INV-b1ca2234,118447.84,PC_HCBG_NA,2020-04-13,OPP-60365ae2
INV-5a1e4d17,173149.84,PC_HCBG_NA,2020-04-09,OPP-41191b0a
INV-713dd289,173149.84,PC_HCBG_NA,2020-04-30,OPP-41191b0a
INV-b10ce6ce,333059.49,PC_HCBG_NA,2020-03-23,OPP-a547232d
INV-0fe32b9f,409627.57,PC_HCBG_NA,2020-03-27,OPP-0579dfc8
INV-874f113f,325910.74,PC_HCBG_NA,2020-03-31,OPP-61730972
INV-584b31c3,595963.97,PC_HCBG_NA,2020-04-08,OPP-807d705e
INV-178a7136,313882.32,PC_HCBG_NA,2020-04-03,OPP-1803dbaf
INV-ba60264f,174446.36,PC_SIBG_LATAM,2021-07-14,OPP-2adfc39c
INV-815cb149,260642.46,PC_SIBG_LATAM,2021-07-07,OPP-9049361e
INV-aaced865,503030.21,PC_SIBG_LATAM,2021-07-09,OPP-d25d5ca7
INV-11385227,289560.42,PC_SIBG_LATAM,2021-07-09,OPP-7d30b51c
INV-d230a174,143122.17,PC_SIBG_LATAM,2021-07-30,OPP-b31feb5c
INV-c0111365,143122.17,PC_SIBG_LATAM,2021-08-07,OPP-b31feb5c
INV-6ee4386d,266539.01,PC_SIBG_LATAM,2021-07-11,OPP-2561a0de
INV-ff31ca9e,201437.13,PC_SIBG_LATAM,2021-07-21,OPP-6d1455c8
INV-e67356fb,259973.26,PC_SIBG_LATAM,2021-07-07,OPP-9d692daa
INV-4246762c,103748.6,PC_SIBG_LATAM,2021-07-04,OPP-0228da31
INV-4756b531,103748.6,PC_SIBG_LATAM,2021-07-15,OPP-0228da31
INV-c91f3fc7,295055.37,PC_SIBG_LATAM,2021-08-03,OPP-926042fc
INV-931165ed,380409.22,PC_SIBG_LATAM,2021-07-11,OPP-9d68f3d9
INV-90c57874,290449.24,PC_SIBG_LATAM,2021-07-16,OPP-af2b657b
INV-61e9189d,232088.3,PC_SIBG_LATAM,2021-07-24,OPP-7f29a69e
INV-b9f28091,217563.46,PC_SIBG_LATAM,2021-07-22,OPP-b2fe4734
INV-38cc8326,206650.58,PC_SIBG_LATAM,2021-07-11,OPP-0fa55a77
INV-08236bcb,98799.35,PC_TEBG_APAC,2022-08-20,OPP-d6fd9d6a
INV-6453b904,98799.35,PC_TEBG_APAC,2022-09-04,OPP-d6fd9d6a
INV-3cff73f6,370836.52,PC_TEBG_APAC,2022-08-03,OPP-18e14826
INV-cd5175be,224391.49,PC_TEBG_APAC,2022-08-19,OPP-29879557
INV-04c7585b,206945.81,PC_TEBG_APAC,2022-07-28,OPP-bedf6b8d
INV-4e5f1926,133529.39,PC_TEBG_APAC,2022-07-28,OPP-015b4a38
INV-ce6620c0,133529.39,PC_TEBG_APAC,2022-08-06,OPP-015b4a38
INV-5c00eb82,368433.12,PC_TEBG_LATAM,2021-01-13,OPP-fd1acb8f
INV-2b988ea7,318200.02,PC_TEBG_LATAM,2020-12-28,OPP-9d33cbf6
INV-8e02dd0c,249614.0,PC_TEBG_LATAM,2021-01-15,OPP-59ed7c17
INV-512c8328,237276.82,PC_TEBG_LATAM,2021-01-01,OPP-33e0db2a
INV-e4c0db73,174188.86,PC_SIBG_APAC,2023-03-08,OPP-f36319e2
INV-60874f1e,312936.0,PC_CBG_LATAM,2022-08-05,OPP-6dfbafc2
INV-ecd34396,276573.69,PC_CBG_LATAM,2022-08-02,OPP-9058edc6
INV-bd7e13ef,265561.87,PC_CBG_LATAM,2022-07-30,OPP-603614d3
INV-19da32c6,434317.41,PC_CBG_LATAM,2022-08-06,OPP-f8a3c268
INV-14260cc5,202557.95,PC_CBG_LATAM,2022-08-01,OPP-ca7592b5
INV-b180f28a,243744.14,PC_CBG_LATAM,2022-08-06,OPP-f309327e
INV-b8c0be65,299684.31,PC_CBG_LATAM,2022-07-30,OPP-4b823b51
INV-84973be4,368070.97,PC_CBG_LATAM,2022-08-07,OPP-74c25452
INV-ed4bec3f,290056.29,PC_CBG_LATAM,2022-08-09,OPP-097317ce
INV-9a9a209e,204106.59,PC_CBG_LATAM,2022-08-11,OPP-27b66b42
INV-0b5fed15,479277.63,PC_CBG_LATAM,2022-08-06,OPP-5e1e2017
INV-935432b8,331528.72,PC_CBG_LATAM,2022-08-12,OPP-ec0016b9
INV-2ed920d5,189189.45,PC_CBG_LATAM,2022-07-27,OPP-93e99835
INV-7ba3a8b2,189189.45,PC_CBG_LATAM,2022-08-07,OPP-93e99835
INV-a8008a83,215148.04,PC_CBG_LATAM,2022-08-07,OPP-89de689e
INV-c5ee9147,202945.79,PC_CBG_LATAM,2022-08-01,OPP-5539af03
INV-64cf5201,133573.8,PC_CBG_LATAM,2022-08-05,OPP-5b10ac4e
INV-b8326f26,133573.8,PC_CBG_LATAM,2022-08-13,OPP-5b10ac4e
INV-18a8563a,281869.63,PC_CBG_LATAM,2022-08-01,OPP-5dfdc4cd
INV-2947ee12,166558.49,PC_TEBG_NA,2022-10-16,OPP-14c965c7
INV-2faccc80,175156.02,PC_TEBG_NA,2022-10-04,OPP-4fc8b678
INV-0d59b536,247837.11,PC_TEBG_NA,2022-10-10,OPP-4596a56a
INV-38cbe0be,254721.48,PC_TEBG_NA,2022-10-10,OPP-5d2c710b
INV-f233b39a,301413.01,PC_SIBG_LATAM,2024-02-15,OPP-9fab5713
INV-345e8a04,69743.51,PC_SIBG_LATAM,2024-02-04,OPP-b749a96e
INV-f897bf9f,69743.51,PC_SIBG_LATAM,2024-02-11,OPP-b749a96e
INV-3fd1ca89,215096.98,PC_SIBG_NA,2021-03-24,OPP-9279e46e
INV-d22b5a96,161200.18,PC_HCBG_NA,2020-09-07,OPP-b24aa14d
INV-8a740720,161200.18,PC_HCBG_NA,2020-09-22,OPP-b24aa14d
INV-80ae10d0,128378.57,PC_HCBG_NA,2020-08-30,OPP-959c8a7c
INV-3db8bb99,128378.57,PC_HCBG_NA,2020-09-07,OPP-959c8a7c
INV-6f4f13fa,158930.85,PC_HCBG_NA,2020-08-24,OPP-10f6ccbb
INV-99b878d6,271189.77,PC_HCBG_NA,2020-08-22,OPP-dc872485
INV-e099c2a1,127296.38,PC_HCBG_NA,2020-09-08,OPP-afea561a
INV-aa50ef4c,127296.38,PC_HCBG_NA,2020-09-26,OPP-afea561a
INV-ad265019,124625.43,PC_HCBG_NA,2020-09-15,OPP-b671eb6c
INV-7c9497dc,124625.43,PC_HCBG_NA,2020-09-29,OPP-b671eb6c
INV-07a2fffe,318769.7,PC_HCBG_NA,2020-09-06,OPP-2a4e1acc
INV-64958f67,355611.94,PC_HCBG_NA,2020-09-12,OPP-3573ec42
INV-00270bef,297369.87,PC_HCBG_NA,2020-09-07,OPP-5214c4d0
INV-195f44f5,326932.51,PC_HCBG_NA,2020-08-30,OPP-3301171d
INV-a9fc644d,366958.01,PC_HCBG_NA,2020-08-26,OPP-c23dbf55
INV-18bd3249,132746.52,PC_HCBG_NA,2020-09-18,OPP-580f87fe
INV-26878336,132746.52,PC_HCBG_NA,2020-10-03,OPP-580f87fe
INV-cbe578f5,187268.07,PC_HCBG_NA,2020-09-24,OPP-22652519
INV-76dbdff9,187268.07,PC_HCBG_NA,2020-10-11,OPP-22652519
INV-dc1fd311,438790.57,PC_HCBG_NA,2020-08-27,OPP-e4af2b96
INV-bc8feca2,205047.14,PC_HCBG_NA,2020-09-06,OPP-19228703
INV-2787f08f,205047.14,PC_HCBG_NA,2020-09-16,OPP-19228703
INV-d4c8a11f,287351.79,PC_HCBG_NA,2020-09-10,OPP-ee56d4e6
INV-3f3050c2,312814.52,PC_HCBG_NA,2020-08-27,OPP-9de71a28
INV-284e5966,382613.21,PC_HCBG_NA,2020-09-12,OPP-c24634e5
INV-258ca665,147240.89,PC_HCBG_NA,2020-08-25,OPP-ce16648e
INV-e5a4a698,147240.89,PC_HCBG_NA,2020-09-01,OPP-ce16648e
INV-746460a5,392650.48,PC_HCBG_NA,2020-08-29,OPP-1accff21
INV-e89c45b9,328344.61,PC_HCBG_LATAM,2020-10-11,OPP-a5e5764f
INV-538a3863,171377.99,PC_TEBG_LATAM,2024-03-13,OPP-24bb3725
INV-1001ec80,125300.43,PC_TEBG_NA,2024-12-15,OPP-dfee5f3d
INV-74b5818d,125300.43,PC_TEBG_NA,2024-12-31,OPP-dfee5f3d
INV-c9600368,209473.84,PC_TEBG_NA,2024-12-11,OPP-5b33cd2b
INV-bb6a4931,227005.36,PC_TEBG_NA,2024-12-18,OPP-eda75abc
INV-218f2422,158297.96,PC_TEBG_NA,2024-12-21,OPP-84e126d1
INV-fa0f370e,158297.96,PC_TEBG_NA,2024-12-31,OPP-84e126d1
INV-81bad27c,558161.27,PC_TEBG_NA,2024-12-10,OPP-27d914f6
INV-1b1301bf,151098.55,PC_TEBG_NA,2024-12-20,OPP-9d50271a
INV-c2f3006b,151098.55,PC_TEBG_NA,2024-12-31,OPP-9d50271a
INV-4656ce56,398781.62,PC_TEBG_NA,2024-12-03,OPP-db91ad58
INV-7daed858,139375.25,PC_TEBG_NA,2024-12-12,OPP-5cb8f9a2
INV-bb22783b,272994.61,PC_TEBG_NA,2024-12-09,OPP-99e7c87f
INV-4adaa17b,249539.07,PC_TEBG_NA,2024-12-22,OPP-2fb892cd
INV-98f43703,281021.14,PC_TEBG_NA,2024-12-17,OPP-67a09bda
INV-dc87f818,251521.58,PC_TEBG_NA,2024-11-28,OPP-ca08d6cf
INV-ac1438eb,381135.64,PC_TEBG_NA,2024-12-20,OPP-033344eb
INV-7347a731,135134.61,PC_TEBG_NA,2024-12-28,OPP-215d7b3b
INV-838bce37,135134.61,PC_TEBG_NA,2024-12-31,OPP-215d7b3b
INV-77bf8087,384788.91,PC_TEBG_NA,2024-12-05,OPP-655c14ca
INV-0f0d4ffa,236876.55,PC_TEBG_NA,2024-12-16,OPP-ad01a254
INV-b3e9012c,258338.79,PC_TEBG_NA,2024-12-20,OPP-90cf490d
INV-692c2378,360891.9,PC_TEBG_NA,2024-12-18,OPP-33f10d0a
INV-f674fff3,224855.25,PC_TEBG_NA,2024-12-19,OPP-93a434cb
INV-6ff4b262,143130.6,PC_TEBG_NA,2024-12-22,OPP-31734dca
INV-24c1ea14,143130.6,PC_TEBG_NA,2024-12-31,OPP-31734dca
INV-73738585,172174.56,PC_CBG_EMEA,2022-12-19,OPP-9dbf9e57
INV-88f08c34,179481.48,PC_TEBG_LATAM,2024-01-18,OPP-ad0e30b3
INV-a98c6622,253720.33,PC_HCBG_NA,2021-02-21,OPP-da9d165b
INV-f86e6c17,200248.44,PC_HCBG_APAC,2023-08-07,OPP-b8ec8273
INV-93b47029,507962.67,PC_HCBG_APAC,2023-07-20,OPP-ea1910fb
INV-a7040d41,299635.27,PC_HCBG_APAC,2023-07-16,OPP-63d7599d
INV-8a1ae950,267748.54,PC_HCBG_APAC,2023-07-26,OPP-d4d84d00
INV-e512525a,273667.83,PC_HCBG_APAC,2023-07-24,OPP-d5bdc8ad
INV-b1a3b4b5,210054.83,PC_HCBG_APAC,2023-07-25,OPP-59ef1808
INV-d35d612c,331017.35,PC_HCBG_APAC,2023-07-31,OPP-de08ff93
INV-3184d384,241827.45,PC_HCBG_APAC,2023-07-25,OPP-ec2a78e1
INV-d36a49c0,241827.45,PC_HCBG_APAC,2023-08-04,OPP-ec2a78e1
INV-8142f9e3,286919.79,PC_HCBG_APAC,2023-07-10,OPP-dff961c2
INV-0cb2f717,90214.35,PC_HCBG_APAC,2023-07-20,OPP-9fbd994a
INV-f66a7b56,90214.35,PC_HCBG_APAC,2023-07-31,OPP-9fbd994a
INV-c07b3806,114098.16,PC_HCBG_NA,2021-05-29,OPP-4abf9779
INV-71c81731,114098.16,PC_HCBG_NA,2021-06-06,OPP-4abf9779
INV-216082ef,206810.23,PC_HCBG_NA,2021-06-02,OPP-8c6e9bdd
INV-05827568,259989.26,PC_HCBG_LATAM,2021-02-16,OPP-6ef0702e
INV-5225774b,267736.61,PC_HCBG_LATAM,2021-02-26,OPP-fa0fd3f8
INV-d62e17df,357202.03,PC_HCBG_LATAM,2021-02-17,OPP-ab2ab4d1
INV-7d77af38,336704.39,PC_HCBG_LATAM,2021-02-13,OPP-29d213dc
INV-2dc2730f,178718.32,PC_TEBG_LATAM,2024-02-23,OPP-68c8fdcc
INV-24b65bcf,317250.75,PC_CBG_LATAM,2023-12-24,OPP-7faef1da
INV-f99fc13b,135435.86,PC_CBG_LATAM,2023-12-11,OPP-411017d3
INV-70615cb8,135435.86,PC_CBG_LATAM,2023-12-25,OPP-411017d3
INV-d2c8fae1,241941.51,PC_CBG_LATAM,2023-12-29,OPP-0d6a4835
INV-cbfcf019,425273.03,PC_CBG_LATAM,2023-12-07,OPP-a2832988
INV-14a4528b,143584.18,PC_CBG_LATAM,2023-12-28,OPP-052851d1
INV-8f33696a,143584.18,PC_CBG_LATAM,2024-01-16,OPP-052851d1
INV-b08c4ef2,358945.76,PC_CBG_LATAM,2023-12-22,OPP-8db3ba52
INV-3db9db9a,183783.58,PC_CBG_LATAM,2023-12-16,OPP-6a640b55
INV-cecdeb18,183783.58,PC_CBG_LATAM,2023-12-29,OPP-6a640b55
INV-bdfd9944,465658.1,PC_CBG_LATAM,2023-12-19,OPP-0dd44721
INV-7a7fa649,204553.2,PC_CBG_LATAM,2023-12-27,OPP-d72f1f80
INV-280805ef,442367.88,PC_CBG_LATAM,2023-12-17,OPP-67195825
INV-0b031509,338623.58,PC_CBG_LATAM,2023-12-20,OPP-9c2806c4
