DATE,CAMPAIGN_ID,CHANNEL,SPEND_AMT,IMPRESSIONS,CLICKS,VIDEO_VIEWS_50
2022-07-17,CMP-161,Programmatic,47437.35,3162489,3109,0
2022-07-18,CMP-161,Programmatic,33454.11,2230274,1999,0
2022-07-19,CMP-161,Programmatic,38618.2,2574546,2972,0
2022-07-20,CMP-161,Programmatic,36168.01,2411200,2652,0
2022-07-21,CMP-161,Programmatic,29577.56,1971837,1952,0
2022-07-22,CMP-161,Programmatic,50525.96,3368397,3732,0
2022-07-23,CMP-161,Programmatic,32239.45,2149296,2150,0
2022-07-24,CMP-161,Programmatic,32780.12,2185341,2106,0
2022-07-25,CMP-161,Programmatic,45572.46,3038164,3367,0
2022-07-26,CMP-161,Programmatic,32650.8,2176719,2544,0
2022-07-27,CMP-161,Programmatic,41182.81,2745520,2613,0
2022-07-28,CMP-161,Programmatic,39061.14,2604076,2713,0
2022-07-29,CMP-161,Programmatic,40417.84,2694522,2679,0
2022-07-30,CMP-161,Programmatic,39131.31,2608753,2271,0
2022-07-31,CMP-161,Programmatic,46336.75,3089116,3140,0
2022-08-01,CMP-161,Programmatic,30379.6,2025306,2240,0
2022-08-02,CMP-161,Programmatic,49139.13,3275942,3862,0
2022-08-03,CMP-161,Programmatic,35949.6,2396640,2047,0
2022-08-04,CMP-161,Programmatic,39446.56,2629770,2222,0
2022-08-05,CMP-161,Programmatic,49175.26,3278350,2863,0
2022-08-06,CMP-161,Programmatic,33228.21,2215213,2132,0
2022-08-07,CMP-161,Programmatic,36280.77,2418718,2703,0
2022-08-08,CMP-161,Programmatic,37993.23,2532882,2199,0
2022-08-09,CMP-161,Programmatic,33566.33,2237755,2245,0
2022-08-10,CMP-161,Programmatic,30762.91,2050860,2142,0
2022-08-11,CMP-161,Programmatic,40554.94,2703662,2935,0
2022-08-12,CMP-161,Programmatic,49262.28,3284151,3825,0
2022-08-13,CMP-161,Programmatic,49458.24,3297216,2960,0
2022-08-14,CMP-161,Programmatic,30390.96,2026064,1865,0
2022-08-15,CMP-161,Programmatic,48264.58,3217638,3825,0
2022-08-16,CMP-161,Programmatic,47427.45,3161830,2668,0
2022-08-17,CMP-161,Programmatic,49489.9,3299326,3198,0
2022-08-18,CMP-161,Programmatic,27529.03,1835268,1792,0
2022-06-12,CMP-162,LinkedIn,80520.66,1073608,4017,0
2022-06-13,CMP-162,LinkedIn,77204.69,1029395,4303,0
2022-06-14,CMP-162,LinkedIn,95815.8,1277544,5441,0
2022-06-15,CMP-162,LinkedIn,75350.66,1004675,4532,0
2022-06-16,CMP-162,LinkedIn,97547.2,1300629,4411,0
2022-06-17,CMP-162,LinkedIn,79958.37,1066111,3896,0
2022-06-18,CMP-162,LinkedIn,57133.95,761785,3252,0
2022-06-19,CMP-162,LinkedIn,95531.94,1273759,4408,0
2022-06-20,CMP-162,LinkedIn,93161.47,1242152,5670,0
2022-06-21,CMP-162,LinkedIn,97959.48,1306126,4733,0
2022-06-22,CMP-162,LinkedIn,97470.52,1299606,4825,0
2022-06-23,CMP-162,LinkedIn,80918.9,1078918,3539,0
2022-06-24,CMP-162,LinkedIn,56984.25,759790,3307,0
2022-06-25,CMP-162,LinkedIn,75841.69,1011222,3650,0
2022-06-26,CMP-162,LinkedIn,63881.99,851759,3638,0
2022-06-27,CMP-162,LinkedIn,54937.53,732500,3288,0
2022-06-28,CMP-162,LinkedIn,58649.16,781988,2741,0
2022-06-29,CMP-162,LinkedIn,73099.98,974666,3875,0
2022-06-30,CMP-162,LinkedIn,71629.36,955058,3546,0
2022-07-01,CMP-162,LinkedIn,140410.42,1872138,7912,0
2022-07-02,CMP-162,LinkedIn,78430.37,1045738,4066,0
2022-07-03,CMP-162,LinkedIn,134551.22,1794016,6606,0
2022-07-04,CMP-162,LinkedIn,83117.57,1108234,4891,0
2022-07-05,CMP-162,LinkedIn,116823.82,1557650,6405,0
2022-07-06,CMP-162,LinkedIn,80416.91,1072225,3672,0
2022-07-07,CMP-162,LinkedIn,117913.56,1572180,5553,0
2022-07-08,CMP-162,LinkedIn,110105.49,1468073,5977,0
2022-07-09,CMP-162,LinkedIn,95569.88,1274265,6011,0
2022-07-10,CMP-162,LinkedIn,132406.45,1765419,7689,0
2022-07-11,CMP-162,LinkedIn,82026.06,1093680,3685,0
2021-11-07,CMP-163,TikTok,24966.75,3120843,29743,468126
2021-11-08,CMP-163,TikTok,24925.5,3115687,24800,467353
2021-11-09,CMP-163,TikTok,28792.66,3599081,30397,539862
2021-11-10,CMP-163,TikTok,24370.94,3046367,23691,456955
2021-11-11,CMP-163,TikTok,27110.83,3388853,31315,508327
2021-11-12,CMP-163,TikTok,22707.26,2838408,26465,425761
2021-11-13,CMP-163,TikTok,37611.71,4701463,34566,705219
2021-11-14,CMP-163,TikTok,36789.69,4598711,29891,689806
2021-11-15,CMP-163,TikTok,40129.7,5016212,40556,752431
2021-11-16,CMP-163,TikTok,27648.31,3456039,26128,518405
2021-11-17,CMP-163,TikTok,23192.91,2899113,27732,434866
2021-11-18,CMP-163,TikTok,22682.93,2835366,24088,425304
2021-11-19,CMP-163,TikTok,30271.33,3783915,35707,567587
2021-11-20,CMP-163,TikTok,26570.91,3321363,26911,498204
2021-11-21,CMP-163,TikTok,31016.55,3877068,33533,581560
2021-11-22,CMP-163,TikTok,23223.09,2902886,20378,435432
2021-11-23,CMP-163,TikTok,25979.65,3247455,28454,487118
2021-11-24,CMP-163,TikTok,25501.4,3187675,26251,478151
2021-11-25,CMP-163,TikTok,25992.42,3249052,29752,487357
2021-11-26,CMP-163,TikTok,39665.49,4958186,39958,743727
2021-11-27,CMP-163,TikTok,28570.48,3571309,25531,535696
2021-11-28,CMP-163,TikTok,22880.22,2860027,20761,429004
2021-11-29,CMP-163,TikTok,34249.44,4281179,34709,642176
2021-11-30,CMP-163,TikTok,39700.4,4962550,38053,744382
2021-12-01,CMP-163,TikTok,34994.79,4374349,34845,656152
2021-12-02,CMP-163,TikTok,31584.95,3948119,28651,592217
2021-12-03,CMP-163,TikTok,30501.08,3812634,30144,571895
2021-12-04,CMP-163,TikTok,35235.16,4404394,41445,660659
2021-12-05,CMP-163,TikTok,28138.1,3517263,22985,527589
2021-12-06,CMP-163,TikTok,31278.72,3909840,31834,586476
2021-12-07,CMP-163,TikTok,25112.09,3139011,27728,470851
2021-12-08,CMP-163,TikTok,40469.46,5058682,47685,758802
2021-12-09,CMP-163,TikTok,25651.26,3206407,29502,480961
2021-12-10,CMP-163,TikTok,35194.74,4399342,34544,659901
2021-12-11,CMP-163,TikTok,32112.26,4014032,36602,602104
2021-12-12,CMP-163,TikTok,30974.77,3871845,29403,580776
2021-12-13,CMP-163,TikTok,31221.4,3902675,32209,585401
2021-12-14,CMP-163,TikTok,25500.26,3187531,29589,478129
2021-12-15,CMP-163,TikTok,34624.7,4328087,36470,649213
2021-12-16,CMP-163,TikTok,23815.31,2976914,24807,446537
2021-12-17,CMP-163,TikTok,24219.04,3027380,20137,454107
2021-12-18,CMP-163,TikTok,31862.1,3982762,30623,597414
2021-12-19,CMP-163,TikTok,33018.84,4127355,27593,619103
2021-12-20,CMP-163,TikTok,30050.27,3756283,26141,563442
2021-12-21,CMP-163,TikTok,40510.3,5063786,41501,759567
2021-12-22,CMP-163,TikTok,34873.92,4359239,32438,653885
2021-12-23,CMP-163,TikTok,23725.83,2965729,28242,444859
2021-12-24,CMP-163,TikTok,27328.14,3416018,26495,512402
2021-12-25,CMP-163,TikTok,34167.21,4270900,27671,640635
2021-12-26,CMP-163,TikTok,37184.09,4648010,37728,697201
2021-12-27,CMP-163,TikTok,27176.89,3397110,22411,509566
2021-12-28,CMP-163,TikTok,25000.33,3125040,28950,468756
2021-12-29,CMP-163,TikTok,34847.35,4355918,31361,653387
2021-12-30,CMP-163,TikTok,23177.77,2897221,24944,434583
2021-12-31,CMP-163,TikTok,32710.33,4088791,31461,613318
2022-01-01,CMP-163,TikTok,33580.25,4197531,29776,629629
2022-01-02,CMP-163,TikTok,40295.07,5036884,47881,755532
2022-01-03,CMP-163,TikTok,29457.08,3682134,30601,552320
2022-01-04,CMP-163,TikTok,34909.47,4363683,34165,654552
2022-01-05,CMP-163,TikTok,31178.18,3897272,35233,584590
2022-01-06,CMP-163,TikTok,36249.59,4531199,36878,679679
2022-01-07,CMP-163,TikTok,32288.84,4036104,28179,605415
2022-01-08,CMP-163,TikTok,27486.41,3435800,29840,515370
2022-01-09,CMP-163,TikTok,29907.34,3738417,32181,560762
2022-01-10,CMP-163,TikTok,34167.58,4270947,33016,640642
2022-01-11,CMP-163,TikTok,35896.78,4487097,33997,673064
2022-01-12,CMP-163,TikTok,27809.19,3476149,25691,521422
2022-01-13,CMP-163,TikTok,40166.11,5020763,42829,753114
2022-01-14,CMP-163,TikTok,31882.07,3985259,31373,597788
2022-04-16,CMP-164,Google Ads,32046.75,1281869,25932,0
2022-04-17,CMP-164,Google Ads,48020.21,1920808,42463,0
2022-04-18,CMP-164,Google Ads,32446.14,1297845,29585,0
2022-04-19,CMP-164,Google Ads,30115.99,1204639,31793,0
2022-04-20,CMP-164,Google Ads,28899.67,1155986,24671,0
2022-04-21,CMP-164,Google Ads,42155.85,1686233,39452,0
2022-04-22,CMP-164,Google Ads,43626.44,1745057,44628,0
2022-04-23,CMP-164,Google Ads,33109.11,1324364,35106,0
2022-04-24,CMP-164,Google Ads,29856.87,1194274,30291,0
2022-04-25,CMP-164,Google Ads,37324.33,1492973,33858,0
2022-04-26,CMP-164,Google Ads,41207.46,1648298,47328,0
2022-04-27,CMP-164,Google Ads,50397.66,2015906,52570,0
2022-04-28,CMP-164,Google Ads,36569.33,1462773,32549,0
2022-04-29,CMP-164,Google Ads,33134.12,1325364,32861,0
2022-04-30,CMP-164,Google Ads,35698.29,1427931,41607,0
2022-05-01,CMP-164,Google Ads,35721.98,1428879,33913,0
2022-05-02,CMP-164,Google Ads,36076.62,1443064,40934,0
2022-05-03,CMP-164,Google Ads,42296.21,1691848,44227,0
2022-05-04,CMP-164,Google Ads,34927.17,1397086,39368,0
2022-05-05,CMP-164,Google Ads,28043.74,1121749,32203,0
2022-05-06,CMP-164,Google Ads,39083.75,1563350,37493,0
2022-05-07,CMP-164,Google Ads,38721.11,1548844,41314,0
2022-05-08,CMP-164,Google Ads,27448.0,1097920,31527,0
2022-05-09,CMP-164,Google Ads,37547.55,1501901,35189,0
2022-05-10,CMP-164,Google Ads,30368.21,1214728,29632,0
2022-05-11,CMP-164,Google Ads,38701.46,1548058,37209,0
2022-05-12,CMP-164,Google Ads,42944.85,1717794,41586,0
2022-05-13,CMP-164,Google Ads,49525.25,1981009,51491,0
2022-05-14,CMP-164,Google Ads,45942.73,1837709,38763,0
2022-05-15,CMP-164,Google Ads,36396.78,1455871,34021,0
2022-05-16,CMP-164,Google Ads,40404.04,1616161,46240,0
2022-05-17,CMP-164,Google Ads,28974.03,1158961,24020,0
2022-05-18,CMP-164,Google Ads,46939.71,1877588,41548,0
2022-05-19,CMP-164,Google Ads,42714.3,1708571,43446,0
2022-05-20,CMP-164,Google Ads,46534.21,1861368,39555,0
2022-05-21,CMP-164,Google Ads,30171.26,1206850,30856,0
2022-05-22,CMP-164,Google Ads,49175.26,1967010,47503,0
2022-05-23,CMP-164,Google Ads,34759.59,1390383,36242,0
2022-05-24,CMP-164,Google Ads,48804.53,1952181,55381,0
2022-05-25,CMP-164,Google Ads,50318.04,2012721,40708,0
2022-05-26,CMP-164,Google Ads,29777.38,1191095,31081,0
2022-05-27,CMP-164,Google Ads,46247.56,1849902,42274,0
2022-05-28,CMP-164,Google Ads,32717.9,1308715,36473,0
2022-05-29,CMP-164,Google Ads,28463.06,1138522,26975,0
2022-05-30,CMP-164,Google Ads,38922.23,1556889,39861,0
2022-05-31,CMP-164,Google Ads,44107.42,1764296,41546,0
2022-06-01,CMP-164,Google Ads,41409.45,1656377,42823,0
2022-06-02,CMP-164,Google Ads,39895.17,1595806,42136,0
2022-06-03,CMP-164,Google Ads,33188.88,1327555,27674,0
2022-06-04,CMP-164,Google Ads,29926.64,1197065,26629,0
2022-02-15,CMP-165,YouTube,123935.29,6885293,37198,1032793
2022-02-16,CMP-165,YouTube,120761.3,6708961,31545,1006344
2022-02-17,CMP-165,YouTube,97026.12,5390340,25805,808551
2022-02-18,CMP-165,YouTube,83887.32,4660406,19212,699060
2022-02-19,CMP-165,YouTube,108527.48,6029304,36045,904395
2022-02-20,CMP-165,YouTube,82340.93,4574496,18725,686174
2022-02-21,CMP-165,YouTube,120174.14,6676341,30078,1001451
2022-02-22,CMP-165,YouTube,123268.47,6848248,37034,1027237
2022-02-23,CMP-165,YouTube,130433.09,7246282,34911,1086942
2022-02-24,CMP-165,YouTube,112914.92,6273050,30924,940957
2022-02-25,CMP-165,YouTube,110977.19,6165399,30205,924809
2022-02-26,CMP-165,YouTube,83687.2,4649288,23319,697393
2022-02-27,CMP-165,YouTube,104678.6,5815477,32690,872321
2022-02-28,CMP-165,YouTube,117456.55,6525363,34764,978804
2022-03-01,CMP-165,YouTube,79040.95,4391163,23893,658674
2022-03-02,CMP-165,YouTube,102932.42,5718467,33099,857770
2022-03-03,CMP-165,YouTube,128839.83,7157768,29420,1073665
2022-03-04,CMP-165,YouTube,122712.6,6817366,27783,1022604
2022-03-05,CMP-165,YouTube,94711.55,5261752,26753,789262
2022-03-06,CMP-165,YouTube,81184.45,4510247,24773,676537
2022-03-07,CMP-165,YouTube,72555.39,4030855,17482,604628
2022-03-08,CMP-165,YouTube,107902.63,5994590,32543,899188
2022-03-09,CMP-165,YouTube,128640.52,7146695,38670,1072004
2022-03-10,CMP-165,YouTube,113520.63,6306701,30200,946005
2022-03-11,CMP-165,YouTube,72118.82,4006600,16989,600990
2022-03-12,CMP-165,YouTube,105047.26,5835958,31223,875393
2022-03-13,CMP-165,YouTube,97816.16,5434231,29678,815134
2022-03-14,CMP-165,YouTube,104263.53,5792418,24028,868862
2022-03-15,CMP-165,YouTube,83896.15,4660897,26473,699134
2022-03-16,CMP-165,YouTube,116801.52,6488973,37568,973345
2022-03-17,CMP-165,YouTube,79298.45,4405469,26346,660820
2022-03-18,CMP-165,YouTube,84969.98,4720554,18993,708083
2022-03-19,CMP-165,YouTube,133628.52,7423806,33868,1113570
2022-03-20,CMP-165,YouTube,113288.47,6293803,27399,944070
2022-03-21,CMP-165,YouTube,107867.54,5992641,34805,898896
2022-03-22,CMP-165,YouTube,91810.1,5100561,27239,765084
2022-03-23,CMP-165,YouTube,83642.2,4646789,24393,697018
2022-03-24,CMP-165,YouTube,92814.69,5156371,22803,773455
2022-03-25,CMP-165,YouTube,91377.92,5076550,22121,761482
2022-03-26,CMP-165,YouTube,127731.15,7096175,34021,1064426
2022-03-27,CMP-165,YouTube,87185.05,4843613,23718,726541
2022-03-28,CMP-165,YouTube,91832.02,5101778,28002,765266
2022-03-29,CMP-165,YouTube,132010.53,7333918,35760,1100087
2022-03-30,CMP-165,YouTube,125206.72,6955928,35695,1043389
2022-03-31,CMP-165,YouTube,81748.52,4541584,24439,681237
2022-04-01,CMP-165,YouTube,74102.24,4116791,21823,617518
2022-04-02,CMP-165,YouTube,90697.18,5038732,24593,755809
2022-04-03,CMP-165,YouTube,91203.97,5066887,27874,760033
2022-04-04,CMP-165,YouTube,73007.11,4055950,21117,608392
2022-04-05,CMP-165,YouTube,65816.81,3656489,21818,548473
2022-04-06,CMP-165,YouTube,80890.86,4493936,18369,674090
2022-04-07,CMP-165,YouTube,65862.72,3659039,19197,548855
2022-04-08,CMP-165,YouTube,53941.41,2996745,12130,449511
2022-04-09,CMP-165,YouTube,71305.48,3961415,18481,594212
2022-04-10,CMP-165,YouTube,70788.31,3932683,17796,589902
2022-04-11,CMP-165,YouTube,58721.8,3262322,17545,489348
2022-04-12,CMP-165,YouTube,74152.37,4119576,18127,617936
2022-04-13,CMP-165,YouTube,65552.54,3641807,18877,546271
2022-04-14,CMP-165,YouTube,54642.52,3035695,13038,455354
2022-04-15,CMP-165,YouTube,54687.35,3038185,17088,455727
2022-04-16,CMP-165,YouTube,84642.41,4702356,25894,705353
2022-04-17,CMP-165,YouTube,83050.91,4613939,24632,692090
2022-04-18,CMP-165,YouTube,72494.91,4027494,21283,604124
2022-04-19,CMP-165,YouTube,53148.76,2952708,15480,442906
2022-04-20,CMP-165,YouTube,85765.72,4764762,23827,714714
2022-04-21,CMP-165,YouTube,67225.21,3734733,17011,560209
2022-04-22,CMP-165,YouTube,79808.1,4433783,23878,665067
2022-04-23,CMP-165,YouTube,89871.53,4992862,23389,748929
2022-04-24,CMP-165,YouTube,85408.23,4744901,24306,711735
2022-04-25,CMP-165,YouTube,90395.02,5021945,25389,753291
2022-04-26,CMP-165,YouTube,74287.28,4127070,21278,619060
2022-04-27,CMP-165,YouTube,84505.96,4694775,27837,704216
2022-04-28,CMP-165,YouTube,54701.36,3038964,12480,455844
2021-09-14,CMP-166,Trade Publications,34514.93,986140,3094,0
2021-09-15,CMP-166,Trade Publications,33549.55,958558,2408,0
2021-09-16,CMP-166,Trade Publications,39361.22,1124606,3707,0
2021-09-17,CMP-166,Trade Publications,30076.37,859324,2378,0
2021-09-18,CMP-166,Trade Publications,40780.27,1165150,2897,0
2021-09-19,CMP-166,Trade Publications,41660.44,1190298,3223,0
2021-09-20,CMP-166,Trade Publications,35798.84,1022823,3603,0
2021-09-21,CMP-166,Trade Publications,37530.9,1072311,3106,0
2021-09-22,CMP-166,Trade Publications,37763.07,1078944,3034,0
2021-09-23,CMP-166,Trade Publications,29375.61,839303,3018,0
2021-09-24,CMP-166,Trade Publications,39009.28,1114550,3537,0
2021-09-25,CMP-166,Trade Publications,30963.1,884660,2175,0
2021-09-26,CMP-166,Trade Publications,24366.82,696194,2133,0
2021-09-27,CMP-166,Trade Publications,39238.0,1121085,3413,0
2021-09-28,CMP-166,Trade Publications,40840.16,1166861,2847,0
2021-09-29,CMP-166,Trade Publications,31196.3,891322,2392,0
2021-09-30,CMP-166,Trade Publications,32834.44,938126,2332,0
2021-10-01,CMP-166,Trade Publications,30818.65,880532,2349,0
2021-10-02,CMP-166,Trade Publications,30356.2,867319,2524,0
2021-10-03,CMP-166,Trade Publications,31274.84,893566,2738,0
2021-10-04,CMP-166,Trade Publications,30480.08,870859,2095,0
2021-10-05,CMP-166,Trade Publications,27826.69,795048,2769,0
2021-10-06,CMP-166,Trade Publications,18983.93,542398,1364,0
2021-10-07,CMP-166,Trade Publications,23123.3,660665,2325,0
2021-10-08,CMP-166,Trade Publications,24835.32,709580,2152,0
2021-10-09,CMP-166,Trade Publications,19004.36,542981,1303,0
2021-10-10,CMP-166,Trade Publications,28726.22,820749,2056,0
2021-10-11,CMP-166,Trade Publications,26164.43,747555,2614,0
2021-10-12,CMP-166,Trade Publications,19985.62,571017,1826,0
2021-10-13,CMP-166,Trade Publications,18097.18,517062,1615,0
2021-10-14,CMP-166,Trade Publications,19335.76,552450,1813,0
2021-10-15,CMP-166,Trade Publications,21330.95,609455,1801,0
2021-10-16,CMP-166,Trade Publications,25664.27,733264,1910,0
2021-10-17,CMP-166,Trade Publications,27730.77,792307,2189,0
2021-10-18,CMP-166,Trade Publications,26578.91,759397,1966,0
2021-10-19,CMP-166,Trade Publications,26953.03,770086,1966,0
2021-10-20,CMP-166,Trade Publications,23134.69,660991,1782,0
2021-10-21,CMP-166,Trade Publications,27828.68,795105,2158,0
2021-10-22,CMP-166,Trade Publications,29766.35,850467,2951,0
2021-10-23,CMP-166,Trade Publications,19808.18,565947,1775,0
2021-10-24,CMP-166,Trade Publications,18228.25,520807,1494,0
2021-10-25,CMP-166,Trade Publications,27319.29,780551,2490,0
2021-10-26,CMP-166,Trade Publications,26031.48,743756,2037,0
2021-10-27,CMP-166,Trade Publications,22446.88,641339,1618,0
2021-10-28,CMP-166,Trade Publications,27402.14,782918,2352,0
2021-10-29,CMP-166,Trade Publications,27253.08,778659,2101,0
2021-10-30,CMP-166,Trade Publications,21668.18,619090,1734,0
2021-10-31,CMP-166,Trade Publications,17327.64,495075,1390,0
2023-10-15,CMP-167,Google Ads,145156.35,5806254,146214,0
2023-10-16,CMP-167,Google Ads,114085.28,4563411,92674,0
2023-10-17,CMP-167,Google Ads,143883.81,5755352,115855,0
2023-10-18,CMP-167,Google Ads,148493.57,5939742,147853,0
2023-10-19,CMP-167,Google Ads,106098.23,4243929,124101,0
2023-10-20,CMP-167,Google Ads,83765.75,3350629,86493,0
2023-10-21,CMP-167,Google Ads,120656.17,4826246,107109,0
2023-10-22,CMP-167,Google Ads,112213.53,4488541,119047,0
2023-10-23,CMP-167,Google Ads,133188.68,5327547,106589,0
2023-10-24,CMP-167,Google Ads,147938.21,5917528,128086,0
2023-10-25,CMP-167,Google Ads,98477.81,3939112,89160,0
2023-10-26,CMP-167,Google Ads,84710.21,3388408,71937,0
2023-10-27,CMP-167,Google Ads,151419.24,6056769,140227,0
2023-10-28,CMP-167,Google Ads,90159.35,3606374,75985,0
2023-10-29,CMP-167,Google Ads,132649.17,5305966,151462,0
2023-10-30,CMP-167,Google Ads,100121.53,4004861,80934,0
2023-10-31,CMP-167,Google Ads,97740.03,3909601,80401,0
2023-11-01,CMP-167,Google Ads,107186.41,4287456,104249,0
2023-11-02,CMP-167,Google Ads,117864.31,4714572,118616,0
2023-11-03,CMP-167,Google Ads,119853.95,4794157,140973,0
2023-11-04,CMP-167,Google Ads,174917.26,6996690,179591,0
2023-11-05,CMP-167,Google Ads,128371.92,5134876,122268,0
2023-11-06,CMP-167,Google Ads,133218.56,5328742,145345,0
2023-11-07,CMP-167,Google Ads,136576.35,5463053,156064,0
2023-11-08,CMP-167,Google Ads,178136.98,7125479,166447,0
2023-11-09,CMP-167,Google Ads,145780.05,5831201,122166,0
2023-11-10,CMP-167,Google Ads,115378.95,4615157,111385,0
2023-11-11,CMP-167,Google Ads,115862.84,4634513,133314,0
2023-11-12,CMP-167,Google Ads,111818.94,4472757,109835,0
2023-11-13,CMP-167,Google Ads,149578.21,5983128,161057,0
2023-11-14,CMP-167,Google Ads,130789.44,5231577,150099,0
2023-11-15,CMP-167,Google Ads,146423.53,5856941,142880,0
2023-11-16,CMP-167,Google Ads,104135.18,4165407,102664,0
2023-11-17,CMP-167,Google Ads,167726.15,6709045,175410,0
2023-11-18,CMP-167,Google Ads,168690.49,6747619,168286,0
2023-11-19,CMP-167,Google Ads,108457.96,4338318,87358,0
2023-11-20,CMP-167,Google Ads,124050.54,4962021,133874,0
2023-11-21,CMP-167,Google Ads,165154.14,6606165,151661,0
2023-11-22,CMP-167,Google Ads,140290.97,5611638,135864,0
2023-11-23,CMP-167,Google Ads,133106.36,5324254,118802,0
2023-11-24,CMP-167,Google Ads,109969.42,4398776,96627,0
2023-11-25,CMP-167,Google Ads,103130.19,4125207,90677,0
2023-11-26,CMP-167,Google Ads,99236.94,3969477,104288,0
2023-07-20,CMP-168,Microsoft Ads,94644.31,4732215,83049,0
2023-07-21,CMP-168,Microsoft Ads,66897.99,3344899,63093,0
2023-07-22,CMP-168,Microsoft Ads,51975.73,2598786,59027,0
2023-07-23,CMP-168,Microsoft Ads,53017.04,2650851,62351,0
2023-07-24,CMP-168,Microsoft Ads,91058.56,4552927,92352,0
2023-07-25,CMP-168,Microsoft Ads,75645.26,3782263,80298,0
2023-07-26,CMP-168,Microsoft Ads,68721.22,3436061,72768,0
2023-07-27,CMP-168,Microsoft Ads,53582.03,2679101,44024,0
2023-07-28,CMP-168,Microsoft Ads,71825.32,3591265,73250,0
2023-07-29,CMP-168,Microsoft Ads,90870.28,4543513,76500,0
2023-07-30,CMP-168,Microsoft Ads,87987.81,4399390,77782,0
2023-07-31,CMP-168,Microsoft Ads,69032.32,3451615,63968,0
2023-08-01,CMP-168,Microsoft Ads,69300.87,3465043,59612,0
2023-08-02,CMP-168,Microsoft Ads,73874.93,3693746,82788,0
2023-08-03,CMP-168,Microsoft Ads,71131.06,3556552,70863,0
2023-08-04,CMP-168,Microsoft Ads,89143.09,4457154,96490,0
2023-08-05,CMP-168,Microsoft Ads,73294.82,3664740,66190,0
2023-08-06,CMP-168,Microsoft Ads,90742.42,4537120,93538,0
2023-08-07,CMP-168,Microsoft Ads,61383.32,3069166,55714,0
2023-08-08,CMP-168,Microsoft Ads,87124.66,4356233,71238,0
2023-08-09,CMP-168,Microsoft Ads,95482.37,4774118,81364,0
2023-08-10,CMP-168,Microsoft Ads,86812.2,4340609,83158,0
2023-08-11,CMP-168,Microsoft Ads,73372.74,3668637,84544,0
2023-08-12,CMP-168,Microsoft Ads,69865.07,3493253,70912,0
2023-08-13,CMP-168,Microsoft Ads,53782.45,2689122,43076,0
2023-08-14,CMP-168,Microsoft Ads,62429.47,3121473,66938,0
2023-08-15,CMP-168,Microsoft Ads,56965.49,2848274,48164,0
2023-08-16,CMP-168,Microsoft Ads,69778.79,3488939,73905,0
2023-08-17,CMP-168,Microsoft Ads,83097.01,4154850,72409,0
2023-08-18,CMP-168,Microsoft Ads,55122.12,2756105,64832,0
2023-08-19,CMP-168,Microsoft Ads,63131.25,3156562,72054,0
2023-08-20,CMP-168,Microsoft Ads,89794.33,4489716,99582,0
2023-08-21,CMP-168,Microsoft Ads,59069.46,2953473,66672,0
2023-08-22,CMP-168,Microsoft Ads,85626.03,4281301,88938,0
2023-08-23,CMP-168,Microsoft Ads,66516.43,3325821,60197,0
2023-08-24,CMP-168,Microsoft Ads,56993.1,2849655,57215,0
2023-08-25,CMP-168,Microsoft Ads,77488.13,3874406,73128,0
2023-08-26,CMP-168,Microsoft Ads,72627.15,3631357,68662,0
2023-08-27,CMP-168,Microsoft Ads,79953.75,3997687,92786,0
2023-08-28,CMP-168,Microsoft Ads,58852.14,2942607,56060,0
2023-08-29,CMP-168,Microsoft Ads,57832.56,2891628,60722,0
2023-08-30,CMP-168,Microsoft Ads,83840.01,4192000,98324,0
2023-08-31,CMP-168,Microsoft Ads,63936.48,3196824,75450,0
2023-09-01,CMP-168,Microsoft Ads,54400.04,2720001,56641,0
2023-09-02,CMP-168,Microsoft Ads,54128.91,2706445,62654,0
2023-09-03,CMP-168,Microsoft Ads,75035.48,3751774,80118,0
2023-09-04,CMP-168,Microsoft Ads,88382.61,4419130,76020,0
2023-09-05,CMP-168,Microsoft Ads,53308.83,2665441,61387,0
2023-09-06,CMP-168,Microsoft Ads,65531.48,3276573,55806,0
2023-09-07,CMP-168,Microsoft Ads,72322.06,3616102,75165,0
2023-09-08,CMP-168,Microsoft Ads,52971.75,2648587,48202,0
2023-09-09,CMP-168,Microsoft Ads,53052.66,2652633,51362,0
2023-09-10,CMP-168,Microsoft Ads,91192.38,4559619,108798,0
2023-09-11,CMP-168,Microsoft Ads,79778.67,3988933,68981,0
2023-09-12,CMP-168,Microsoft Ads,91667.83,4583391,92263,0
2023-09-13,CMP-168,Microsoft Ads,58402.28,2920114,68254,0
2023-09-14,CMP-168,Microsoft Ads,85104.93,4255246,92992,0
2023-09-15,CMP-168,Microsoft Ads,82969.13,4148456,73024,0
2023-09-16,CMP-168,Microsoft Ads,60934.79,3046739,65524,0
2023-09-17,CMP-168,Microsoft Ads,61320.3,3066015,59816,0
2023-09-18,CMP-168,Microsoft Ads,86190.02,4309501,95979,0
2023-09-19,CMP-168,Microsoft Ads,71649.78,3582489,80023,0
2023-09-20,CMP-168,Microsoft Ads,88694.34,4434716,94185,0
2023-09-21,CMP-168,Microsoft Ads,61705.24,3085262,56127,0
2023-09-22,CMP-168,Microsoft Ads,65527.41,3276370,55483,0
2023-09-23,CMP-168,Microsoft Ads,63683.82,3184191,56284,0
2023-09-24,CMP-168,Microsoft Ads,71741.2,3587060,83461,0
2023-09-25,CMP-168,Microsoft Ads,56223.1,2811155,61176,0
